create table scr_Usuario (
	ID_Usuario INT,
	Fecha_registro DATE,
	Preferencias VARCHAR(10)
);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (30, '04/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '07/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (34, '07/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '05/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (94, '08/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (49, '08/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (33, '06/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (60, '08/25/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (34, '07/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (88, '08/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (80, '01/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '12/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (60, '09/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (46, '11/01/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '04/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '01/30/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (82, '11/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '04/07/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (47, '04/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '11/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '08/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (37, '07/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '07/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (90, '09/14/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '05/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (25, '11/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (69, '05/22/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '03/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (68, '10/01/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (100, '12/04/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (43, '09/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '08/02/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '03/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (59, '07/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (84, '08/31/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (14, '04/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (44, '08/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (55, '04/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (5, '04/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (46, '12/14/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '04/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (76, '11/27/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (13, '09/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (50, '01/28/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (53, '09/03/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (33, '04/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (77, '02/20/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (85, '04/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (9, '05/29/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (66, '06/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (81, '10/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (65, '06/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (41, '10/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '09/21/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '02/19/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '05/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (15, '02/05/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (45, '02/13/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (99, '10/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (1, '12/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (52, '09/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (19, '04/29/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (61, '04/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (26, '01/02/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (55, '08/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (79, '05/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (92, '01/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '11/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (37, '06/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (43, '10/21/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (67, '03/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (62, '12/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (23, '03/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '01/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (16, '05/14/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '10/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (68, '11/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (46, '09/02/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (100, '11/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (77, '11/20/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (10, '03/14/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (29, '03/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (96, '01/10/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (92, '12/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (50, '06/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (36, '03/04/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (86, '12/06/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (5, '09/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (51, '11/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (14, '06/12/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (64, '10/08/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '03/23/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (1, '04/24/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '03/08/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (51, '09/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (11, '06/01/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '04/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (17, '02/09/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (35, '08/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (75, '03/16/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (33, '08/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (98, '02/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (29, '12/31/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (97, '04/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '06/18/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (22, '04/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (31, '12/15/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (5, '06/17/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (7, '01/14/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (70, '10/28/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '08/01/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (39, '12/13/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (99, '06/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (56, '11/09/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (57, '08/22/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (71, '02/03/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (86, '10/26/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (70, '03/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '11/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (69, '12/11/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (40, '12/23/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (90, '11/16/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '08/18/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (42, '11/29/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (76, '08/30/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (87, '10/07/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (12, '06/27/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (91, '12/10/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (4, '01/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (94, '07/19/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (93, '12/12/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (34, '02/15/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (18, '08/01/2024', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (86, '01/26/2025', null);
insert into scr_Usuario (ID_Usuario, Fecha_registro, Preferencias) values (24, '04/19/2025', null);
